,file_name,machine,normal,anormal,artefacts,classification,view_classes_3,is_jaw,is_spine,split_anomaly,split_classification,train_val_test
7504,19_12-4_r,0,,x,,8,2,1,0,test,train,test
7505,19_12-5_l,0,x,,,0,2,1,0,train,train,train
7506,19_12-5_r,0,x,,,0,2,1,0,train,train,train
7507,19_12-6_l,0,x,,,0,3,1,1,train,train,train
7508,19_12-6_r,0,x,,,0,2,1,0,train,train,train
7509,19_12-7_l,0,,x,,8,2,1,0,test,test,val
7510,19_12-7_r,0,,x,,8,2,1,0,test,test,val
7511,19_12-8_l,0,x,,,0,2,1,0,train,train,train
7512,19_12-8_r,0,x,,,0,2,1,0,train,train,train
7513,19_12-9_l,0,x,,,0,2,1,0,train,train,train
7514,19_12-9_r,0,x,,,0,2,1,0,train,train,train
7515,19_12-10_l,0,x,,,0,2,1,0,train,train,train
7516,19_12-10_r,0,x,,,0,2,1,0,train,train,train
7517,19_12-11_l,0,x,,,0,3,1,1,train,train,train
7518,19_12-11_r,0,x,,,0,3,1,1,train,train,train
7519,19_12-12_l,0,?,?,,7,2,1,0,test,test,val
7520,19_12-12_r,0,?,?,,7,2,1,0,test,test,val
7521,19_12-13_l,0,x,,,0,2,1,0,train,train,train
7522,19_12-13_r,0,x,,,0,2,1,0,train,train,train
7523,19_12-14_l,0,x,,,0,3,1,1,train,train,train
7524,19_12-14_r,0,x,,,0,3,1,1,train,train,train
7525,19_12-15_l,0,x,,,0,2,1,0,train,train,train
7526,19_12-15_r,0,x,,,0,2,1,0,train,train,train
7527,19_12-16_l,0,x,,,0,2,1,0,train,train,test
7528,19_12-16_r,0,x,,,0,2,1,0,train,train,test
7529,19_12-17_l,0,x,,,0,2,1,0,train,train,train
7530,19_12-17_r,0,x,,,0,2,1,0,train,train,train
7531,19_12-18_l,0,x,,,0,2,1,0,train,train,test
7532,19_12-18_r,0,x,,,0,2,1,0,train,train,test
7533,20_01-0_l,0,x,,,0,2,1,0,train,train,train
7534,20_01-0_r,0,x,,,0,2,1,0,train,train,train
7535,20_01-1_l,0,x,,,0,2,1,0,train,train,train
7536,20_01-1_r,0,x,,,0,3,1,1,train,train,train
7537,20_01-2_l,0,x,,,0,2,1,0,train,train,train
7538,20_01-2_r,0,x,,,0,3,1,1,train,train,train
7539,20_01-3_l,0,x,,,0,2,1,0,train,train,train
7540,20_01-3_r,0,x,,,0,2,1,0,train,train,train
7541,20_01-4_l,0,x,,,0,2,1,0,train,train,train
7542,20_01-4_r,0,x,,,0,2,1,0,train,train,train
7543,20_01-5_l,0,x,,,0,1,0,1,train,train,train
7544,20_01-5_r,0,x,,,0,3,1,1,train,train,train
7545,20_01-6_l,0,x,,,0,2,1,0,train,train,train
7546,20_01-6_r,0,x,,,0,2,1,0,train,train,train
7547,20_01-7_l,0,x,,,0,2,1,0,train,train,train
7548,20_01-7_r,0,x,,,0,2,1,0,train,train,train
7549,20_01-8_l,0,x,,,0,2,1,0,train,train,test
7550,20_01-8_r,0,x,,,0,3,1,1,train,train,test
7551,20_01-9_l,0,x,,,0,2,1,0,train,train,train
7552,20_01-9_r,0,x,,,0,2,1,0,train,train,train
7553,20_01-10_l,0,x,,,0,2,1,0,train,train,train
7554,20_01-10_r,0,x,,,0,2,1,0,train,train,train
7555,20_01-11_l,0,x,,,0,2,1,0,train,train,train
7556,20_01-11_r,0,x,,,0,2,1,0,train,train,train
7557,20_01-12_l,0,x,,,0,3,1,1,train,train,train
7558,20_01-12_r,0,x,,,0,3,1,1,train,train,train
7559,20_01-13_l,0,x,,,0,2,1,0,train,train,train
7560,20_01-13_r,0,x,,,0,2,1,0,train,train,train
7561,20_01-14_l,0,x,,,0,3,1,1,train,train,train
7562,20_01-14_r,0,x,,,0,3,1,1,train,train,train
7563,20_01-15_l,0,x,,,0,2,1,0,train,train,train
7564,20_01-15_r,0,x,,,0,2,1,0,train,train,train
7565,20_01-16_l,0,x,,,0,3,1,1,train,train,train
7566,20_01-16_r,0,x,,,0,3,1,1,train,train,train
7567,20_01-17_l,0,x,,,0,2,1,0,train,train,train
7568,20_01-17_r,0,x,,,0,2,1,0,train,train,train
7569,20_01-18_l,0,x,,,0,3,1,1,train,train,train
7570,20_01-18_r,0,x,,,0,3,1,1,train,train,train
7571,20_01-19_l,0,x,,,0,0,0,0,train,train,train
7572,20_01-19_r,0,x,,,0,2,1,0,train,train,train
7573,20_01-20_l,0,x,,,0,2,1,0,train,train,train
7574,20_01-20_r,0,x,,,0,2,1,0,train,train,train
7575,20_01-21_l,0,x,,,0,2,1,0,train,train,train
7576,20_01-21_r,0,x,,,0,2,1,0,train,train,train
7577,20_01-22_l,0,x,,,0,3,1,1,train,train,train
7578,20_01-22_r,0,x,,,0,3,1,1,train,train,train
7579,20_01-23_l,0,x,,,0,3,1,1,train,train,train
7580,20_01-23_r,0,x,,,0,3,1,1,train,train,train
7581,20_01-24_l,0,x,,,0,2,1,0,train,train,train
7582,20_01-24_r,0,x,,,0,2,1,0,train,train,train
7583,20_01-25_l,0,x,,,0,2,1,0,train,train,train
7584,20_01-25_r,0,x,,,0,2,1,0,train,train,train
7585,20_01-26_l,0,x,,,0,2,1,0,train,train,test
7586,20_01-26_r,0,x,,,0,2,1,0,train,train,test
7587,20_01-27_l,0,,x,,8,2,1,0,test,test,test
7588,20_01-27_r,0,,x,,8,3,1,1,test,test,test
7589,20_01-28_l,0,x,,,0,2,1,0,train,train,train
7590,20_01-28_r,0,x,,,0,3,1,1,train,train,train
7591,20_01-29_l,0,x,,,0,2,1,0,train,train,train
7592,20_01-29_r,0,x,,,0,2,1,0,train,train,train
7593,20_01-30_l,0,x,,,0,2,1,0,train,train,train
7594,20_01-30_r,0,x,,,0,2,1,0,train,train,train
7595,20_01-31_l,0,x,,,0,2,1,0,train,train,test
7596,20_01-31_r,0,x,,,0,2,1,0,train,train,test
7597,20_01-32_l,0,x,,,0,2,1,0,train,train,train
7598,20_01-32_r,0,x,,,0,2,1,0,train,train,train
7599,20_01-33_l,0,x,,,0,2,1,0,train,train,train
7600,20_01-33_r,0,x,,,0,2,1,0,train,train,train
7601,20_01-34_l,0,x,,,0,2,1,0,train,train,val
7602,20_01-34_r,0,x,,,0,2,1,0,train,train,val
7603,20_01-36_l,0,x,,,0,2,1,0,train,train,train
7604,20_01-36_r,0,x,,,0,2,1,0,train,train,train
7605,20_01-37_l,0,x,,,0,2,1,0,train,train,train
7606,20_01-37_r,0,x,,,0,2,1,0,train,train,train
7607,20_01-38_l,0,x,,,0,2,1,0,train,train,train
7608,20_01-38_r,0,x,,,0,2,1,0,train,train,train
7609,20_01-39_l,0,x,,,0,2,1,0,train,train,train
7610,20_01-39_r,0,x,,,0,2,1,0,train,train,train
7611,20_01-40_l,0,x,,,0,3,1,1,train,train,train
7612,20_01-40_r,0,x,,,0,3,1,1,train,train,train
7613,20_01-41_l,0,x,,,0,2,1,0,train,train,train
7614,20_01-41_r,0,x,,x,10,2,1,0,train,train,train
7615,20_01-42_l,0,x,,,0,2,1,0,train,train,test
7616,20_01-42_r,0,,x,,8,2,1,0,test,train,test
7617,20_01-43_l,0,x,,,0,2,1,0,train,train,train
7618,20_01-43_r,0,x,,,0,2,1,0,train,train,train
7619,20_01-44_l,0,x,,,0,2,1,0,train,train,train
7620,20_01-44_r,0,x,,,0,2,1,0,train,train,train
7621,20_01-45_l,0,x,,x,10,2,1,0,test,test,train
7622,20_01-45_r,0,x,,x,10,2,1,0,test,test,train
7623,20_01-46_l,0,x,,,0,2,1,0,train,train,train
7624,20_01-46_r,0,x,,x,10,2,1,0,train,train,train
7625,20_01-47_l,0,x,,,0,2,1,0,train,train,train
7626,20_01-47_r,0,x,,,0,2,1,0,train,train,train
7627,20_01-48_l,0,x,,,0,2,1,0,train,train,train
7628,20_01-48_r,0,x,,,0,2,1,0,train,train,train
7629,20_01-49_l,0,x,,?,0,2,1,0,test,test,train
7630,20_01-49_r,0,x,,,0,2,1,0,train,test,train
7631,20_02-0_l,0,x,,,0,0,0,0,train,train,train
7632,20_02-0_r,0,x,,,0,0,0,0,train,train,train
7633,20_02-1_l,0,x,,,0,3,1,1,train,train,train
7634,20_02-1_r,0,x,,,0,3,1,1,train,train,train
7635,20_02-2_l,0,,x,,8,3,1,1,test,test,test
7636,20_02-2_r,0,?,?,,7,3,1,1,test,test,test
7637,20_02-3_l,0,x,,,0,3,1,1,train,train,train
7638,20_02-3_r,0,x,,,0,3,1,1,train,train,train
7639,20_02-4_l,0,x,,,0,3,1,1,train,train,test
7640,20_02-4_r,0,x,,,0,3,1,1,train,train,test
7641,20_02-5_l,0,x,,,0,2,1,0,train,train,train
7642,20_02-5_r,0,x,,,0,2,1,0,train,train,train
7643,20_02-6_l,0,x,,,0,3,1,1,train,train,val
7644,20_02-6_r,0,,x,,8,3,1,1,test,train,val
7645,20_02-7_l,0,x,,,0,2,1,0,train,train,train
7646,20_02-7_r,0,x,,,0,2,1,0,train,train,train
7647,20_02-8_l,0,x,,,0,2,1,0,train,train,test
7648,20_02-8_r,0,?,?,,7,2,1,0,test,train,test
7649,20_02-9_l,0,x,,,0,2,1,0,train,train,train
7650,20_02-9_r,0,x,,,0,2,1,0,train,train,train
7651,20_02-10_l,0,x,,,0,3,1,1,train,train,train
7652,20_02-10_r,0,x,,,0,3,1,1,train,train,train
7653,20_02-11_l,0,x,,,0,2,1,0,train,train,test
7654,20_02-11_r,0,x,,,0,2,1,0,train,train,test
7655,20_02-12_l,0,x,,,0,2,1,0,train,train,train
7656,20_02-12_r,0,x,,,0,2,1,0,train,train,train
7657,20_02-13_l,0,x,,,0,3,1,1,train,train,train
7658,20_02-13_r,0,x,,,0,3,1,1,train,train,train
7659,20_02-14_l,0,x,,,0,3,1,1,train,train,train
7660,20_02-14_r,0,x,,,0,3,1,1,train,train,train
7661,20_02-15_l,0,x,,,0,2,1,0,train,train,train
7662,20_02-15_r,0,x,,,0,3,1,1,train,train,train
7663,20_02-16_l,0,,x,,8,2,1,0,test,test,val
7664,20_02-16_r,0,x,,,0,3,1,1,train,test,val
7665,20_02-17_l,0,x,,,0,2,1,0,train,train,train
7666,20_02-17_r,0,x,,,0,2,1,0,train,train,train
7667,20_02-18_l,0,x,,,0,2,1,0,train,train,train
7668,20_02-18_r,0,x,,,0,2,1,0,train,train,train
7669,20_02-19_l,0,x,,,0,2,1,0,train,train,train
7670,20_02-19_r,0,x,,,0,2,1,0,train,train,train
7671,20_02-20_l,0,x,,,0,2,1,0,train,train,train
7672,20_02-20_r,0,x,,,0,2,1,0,train,train,train
7673,20_02-21_l,0,x,,,0,2,1,0,train,train,train
7674,20_02-21_r,0,x,,,0,2,1,0,train,train,train
7675,20_02-22_l,0,x,,,0,3,1,1,train,train,train
7676,20_02-22_r,0,x,,,0,3,1,1,train,train,train
7677,20_02-23_l,0,x,,,0,2,1,0,train,train,train
7678,20_02-23_r,0,x,,,0,2,1,0,train,train,train
7679,20_02-24_l,0,x,,,0,2,1,0,test,test,train
7680,20_02-24_r,0,x,,,0,2,1,0,train,test,train
7681,20_02-25_l,0,x,,,0,2,1,0,train,train,train
7682,20_02-25_r,0,x,,,0,2,1,0,train,train,train
7683,20_02-26_l,0,x,,,0,2,1,0,train,train,train
7684,20_02-26_r,0,x,,,0,2,1,0,train,train,train
7685,20_02-27_l,0,x,,,0,2,1,0,train,train,train
7686,20_02-27_r,0,x,,,0,2,1,0,train,train,train
7687,20_02-28_l,0,x,,,0,3,1,1,train,train,val
7688,20_02-28_r,0,,x,,8,3,1,1,test,train,val
7689,20_02-29_l,0,x,,,0,3,1,1,train,train,train
7690,20_02-29_r,0,x,,,0,3,1,1,train,train,train
7691,20_02-30_l,0,x,,,0,2,1,0,train,train,train
7692,20_02-30_r,0,x,,,0,2,1,0,train,train,train
7693,20_02-31_l,0,x,,,0,2,1,0,train,train,train
7694,20_02-31_r,0,x,,,0,2,1,0,train,train,train
7695,20_02-32_l,0,x,,,0,2,1,0,train,train,train
7696,20_02-32_r,0,x,,,0,2,1,0,train,train,train
7697,20_02-33_l,0,x,,,0,2,1,0,train,train,train
7698,20_02-33_r,0,x,,,0,3,1,1,train,train,train
7699,20_02-34_l,0,x,,,0,1,0,1,train,train,train
7700,20_02-34_r,0,x,,,0,3,1,1,train,train,train
7701,20_02-35_l,0,x,,,0,3,1,1,train,train,train
7702,20_02-35_r,0,x,,,0,3,1,1,train,train,train
7703,20_02-36_l,0,x,,,0,3,1,1,train,train,train
7704,20_02-36_r,0,x,,,0,3,1,1,train,train,train
7705,21_01-0_l,0,,x,,8,2,1,0,test,test,val
7706,21_01-0_r,0,?,?,,7,2,1,0,test,test,val
7707,21_01-1_l,0,x,,,0,2,1,0,train,train,train
7708,21_01-1_r,0,x,,,0,2,1,0,train,train,train
7709,21_01-2_l,0,x,,,0,3,1,1,train,train,test
7710,21_01-2_r,0,x,,,0,3,1,1,train,train,test
7711,21_01-3_l,0,x,,,0,2,1,0,train,train,train
7712,21_01-3_r,0,x,,,0,2,1,0,train,train,train
7713,21_01-4_l,0,x,,,0,2,1,0,train,train,val
7714,21_01-4_r,0,x,,,0,2,1,0,train,train,val
7715,21_01-5_l,0,x,,,0,2,1,0,train,train,train
7716,21_01-5_r,0,x,,,0,2,1,0,train,train,train
7717,21_01-6_l,0,,x,,8,1,0,1,test,test,test
7718,21_01-6_r,0,x,,,0,1,0,1,test,test,test
7719,21_01-7_l,0,x,,,0,2,1,0,train,train,train
7720,21_01-7_r,0,x,,,0,2,1,0,train,train,train
7721,21_01-8_l,0,x,,,0,2,1,0,train,train,train
7722,21_01-8_r,0,x,,,0,2,1,0,train,train,train
7723,21_01-9_l,0,x,,x,10,0,0,0,test,test,train
7724,21_01-9_r,0,x,,x,10,0,0,0,test,test,train
7725,21_01-10_l,0,x,,,0,0,0,0,train,train,val
7726,21_01-10_r,0,x,,,0,0,0,0,train,train,val
7727,21_01-11_l,0,x,,,0,2,1,0,train,train,train
7728,21_01-11_r,0,x,,,0,2,1,0,train,train,train
7729,21_01-12_l,0,x,,,0,2,1,0,train,train,train
7730,21_01-12_r,0,x,,,0,2,1,0,train,train,train
7731,21_01-13_l,0,x,,,0,2,1,0,train,train,test
7732,21_01-13_r,0,x,,,0,3,1,1,train,train,test
7733,21_01-14_l,0,x,,,0,2,1,0,train,train,train
7734,21_01-14_r,0,x,,,0,2,1,0,train,train,train
7735,21_01-15_l,0,x,,,0,3,1,1,train,train,val
7736,21_01-15_r,0,x,,,0,3,1,1,train,train,val
7737,21_01-16_l,0,x,,,0,2,1,0,train,train,train
7738,21_01-16_r,0,x,,,0,2,1,0,train,train,train
7739,21_01-17_l,0,x,,,0,2,1,0,train,train,train
7740,21_01-17_r,0,x,,,0,2,1,0,train,train,train
7741,21_01-18_l,0,x,,,0,0,0,0,train,train,train
7742,21_01-18_r,0,x,,,0,2,1,0,train,train,train
7743,21_01-19_l,0,x,,,0,0,0,0,train,train,test
7744,21_01-19_r,0,x,,,0,0,0,0,train,train,test
7745,21_01-20_l,0,?,?,?,7,0,0,0,test,test,val
7746,21_01-20_r,0,?,?,?,7,0,0,0,test,test,val
7747,21_01-21_l,0,x,,,0,2,1,0,train,train,train
7748,21_01-21_r,0,x,,,0,2,1,0,train,train,train
7749,21_01-22_l,0,x,,,0,2,1,0,train,train,train
7750,21_01-22_r,0,x,,,0,2,1,0,train,train,train
7751,21_01-23_l,0,x,,,0,3,1,1,train,train,val
7752,21_01-23_r,0,x,,,0,3,1,1,train,train,val
7753,21_01-24_l,0,x,,,0,2,1,0,train,train,train
7754,21_01-24_r,0,x,,,0,2,1,0,train,train,train
7755,21_01-25_l,0,x,,,0,2,1,0,train,train,train
7756,21_01-25_r,0,x,,,0,2,1,0,train,train,train
7757,21_01-26_l,0,x,,,0,2,1,0,train,train,train
7758,21_01-26_r,0,x,,,0,2,1,0,train,train,train
7759,21_01-27_l,0,x,,,0,2,1,0,test,test,train
7760,21_01-27_r,0,x,,,0,2,1,0,train,test,train
7761,21_01-28_l,0,x,,,0,0,0,0,train,train,train
7762,21_01-28_r,0,x,,,0,2,1,0,train,train,train
7763,21_01-29_l,0,,x,,8,1,0,1,test,test,val
7764,21_01-29_r,0,x,,,0,0,0,0,test,test,val
7765,21_01-30_l,0,x,,,0,2,1,0,train,train,train
7766,21_01-30_r,0,x,,,0,2,1,0,train,train,train
7767,21_01-31_l,0,x,,,0,2,1,0,train,train,train
7768,21_01-31_r,0,x,,,0,2,1,0,train,train,train
7769,21_01-32_l,0,x,,,0,2,1,0,train,train,train
7770,21_01-32_r,0,x,,,0,2,1,0,train,train,train
7771,21_01-33_l,0,x,,,0,2,1,0,train,train,train
7772,21_01-33_r,0,x,,,0,2,1,0,train,train,train
7773,21_01-34_l,0,,x,,8,3,1,1,test,test,val
7774,21_01-34_r,0,x,,,0,1,0,1,train,test,val
7775,21_01-35_l,0,,x,,8,2,1,0,test,test,test
7776,21_01-35_r,0,x,,,0,2,1,0,train,test,test
7777,21_01-36_l,0,x,,,0,2,1,0,train,train,train
7778,21_01-36_r,0,x,,,0,2,1,0,train,train,train
7779,21_01-37_l,0,x,,,0,2,1,0,train,train,train
7780,21_01-37_r,0,x,,,0,2,1,0,train,train,train
7781,21_01-38_l,0,x,,,0,2,1,0,train,train,train
7782,21_01-38_r,0,x,,,0,2,1,0,train,train,train
7783,21_01-39_l,0,x,,,0,2,1,0,train,train,test
7784,21_01-39_r,0,,x,,8,2,1,0,test,train,test
7785,21_01-40_l,0,x,,,0,2,1,0,train,train,train
7786,21_01-40_r,0,x,,,0,2,1,0,train,train,train
7787,21_01-41_l,0,x,,,0,2,1,0,train,train,train
7788,21_01-41_r,0,x,,,0,2,1,0,train,train,train
7789,21_01-42_l,0,x,,,0,2,1,0,train,train,train
7790,21_01-42_r,0,x,,,0,2,1,0,train,train,train
7791,21_01-43_l,0,x,,,0,2,1,0,train,train,train
7792,21_01-43_r,0,x,,,0,2,1,0,train,train,train
7793,21_01-44_l,0,,x,,8,2,1,0,test,test,test
7794,21_01-44_r,0,x,,,0,2,1,0,train,test,test
7795,21_01-45_l,0,x,,,0,2,1,0,train,train,train
7796,21_01-45_r,0,x,,,0,2,1,0,train,train,train
7797,21_01-46_l,0,x,,,0,2,1,0,train,train,train
7798,21_01-46_r,0,x,,,0,2,1,0,train,train,train
7799,21_01-47_l,0,x,,,0,0,0,0,train,train,train
7800,21_01-47_r,0,x,,,0,2,1,0,train,train,train
7801,21_01-48_l,0,x,,,0,2,1,0,test,test,test
7802,21_01-48_r,0,x,,,0,2,1,0,train,test,test
7803,21_01-49_l,0,x,,,0,2,1,0,train,train,train
7804,21_01-49_r,0,x,,,0,2,1,0,train,train,train
7805,21_01-50_l,0,x,,,0,2,1,0,train,train,train
7806,21_01-50_r,0,x,,,0,2,1,0,train,train,train
7807,21_01-51_l,0,x,,,0,2,1,0,train,train,train
7808,21_01-51_r,0,x,,,0,2,1,0,train,train,train
7809,21_01-52_l,0,x,,,0,2,1,0,train,train,train
7810,21_01-52_r,0,x,,,0,2,1,0,train,train,train
7811,21_01-53_l,0,,x,,8,2,1,0,test,test,val
7812,21_01-53_r,0,,x,,8,2,1,0,test,test,val
7813,21_01-54_l,0,x,,,0,0,0,0,train,train,train
7814,21_01-54_r,0,x,,,0,2,1,0,train,train,train
7815,21_01-55_l,0,x,,,0,2,1,0,train,train,val
7816,21_01-55_r,0,x,,,0,2,1,0,train,train,val
7817,21_01-56_l,0,x,,,0,2,1,0,train,train,train
7818,21_01-56_r,0,x,,,0,2,1,0,train,train,train
7819,21_01-57_l,0,x,,,0,2,1,0,train,train,train
7820,21_01-57_r,0,x,,,0,2,1,0,train,train,train
7821,21_01-58_l,0,x,,,0,2,1,0,train,train,train
7822,21_01-58_r,0,x,,,0,2,1,0,train,train,train
7823,21_01-59_l,0,x,,,0,2,1,0,train,train,train
7824,21_01-59_r,0,x,,x,10,2,1,0,test,train,train
7825,21_01-60_l,0,x,,,0,2,1,0,train,train,val
7826,21_01-60_r,0,?,?,,7,2,1,0,test,train,val
7827,21_01-61_l,0,x,,,0,2,1,0,train,train,train
7828,21_01-61_r,0,x,,,0,2,1,0,train,train,train
7829,21_01-62_l,0,x,,,0,2,1,0,train,train,train
7830,21_01-62_r,0,x,,x,10,2,1,0,test,train,train
7831,21_01-63_l,0,x,,,0,2,1,0,train,train,train
7832,21_01-63_r,0,x,,,0,2,1,0,train,train,train
7833,21_01-64_l,0,x,,,0,2,1,0,train,train,train
7834,21_01-64_r,0,x,,,0,0,0,0,train,train,train
7835,21_01-65_l,0,x,,,0,2,1,0,train,train,train
7836,21_01-65_r,0,x,,,0,2,1,0,train,train,train
7837,21_01-66_l,0,x,,,0,2,1,0,train,train,train
7838,21_01-66_r,0,x,,x,10,2,1,0,train,train,train
7839,21_01-67_l,0,x,,,0,2,1,0,train,train,train
7840,21_01-67_r,0,x,,,0,2,1,0,train,train,train
7841,21_01-68_l,0,x,,,0,2,1,0,train,train,train
7842,21_01-68_r,0,x,,,0,2,1,0,train,train,train
7843,21_01-69_l,0,x,,,0,2,1,0,train,train,train
7844,21_01-69_r,0,x,,,0,2,1,0,train,train,train
7845,21_01-70_l,0,x,,,0,2,1,0,train,train,train
7846,21_01-70_r,0,x,,,0,2,1,0,train,train,train
7847,21_01-71_l,0,x,,,0,2,1,0,train,train,train
7848,21_01-71_r,0,x,,,0,2,1,0,train,train,train
7849,21_01-72_l,0,x,,,0,0,0,0,train,train,train
7850,21_01-72_r,0,x,,,0,0,0,0,train,train,train
7851,21_01-73_l,1,x,,,0,1,0,1,train,train,train
7852,21_01-73_r,1,x,,,0,1,0,1,train,train,train
7853,21_01-74_l,1,x,,,0,3,1,1,train,train,train
7854,21_01-74_r,1,x,,,0,3,1,1,train,train,train
7855,21_01-75_l,1,x,,,0,2,1,0,train,train,train
7856,21_01-75_r,1,x,,,0,2,1,0,train,train,train
7857,21_01-76_l,1,x,,,0,0,0,0,train,train,train
7858,21_01-76_r,1,x,,,0,2,1,0,train,train,train
7859,21_01-77_l,1,x,,,0,1,0,1,train,train,val
7860,21_01-77_r,1,x,,,0,3,1,1,train,train,val
7861,21_01-78_l,1,x,,,0,2,1,0,train,train,train
7862,21_01-78_r,1,x,,,0,2,1,0,train,train,train
7863,21_01-79_l,1,x,,,0,3,1,1,train,train,train
7864,21_01-79_r,1,x,,,0,2,1,0,train,train,train
7865,21_01-80_l,1,x,,,0,3,1,1,train,train,train
7866,21_01-80_r,1,x,,,0,3,1,1,train,train,train
7867,21_01-81_l,1,x,,,0,2,1,0,train,train,train
7868,21_01-81_r,1,x,,,0,2,1,0,train,train,train
7869,21_01-82_l,1,x,,,0,2,1,0,train,train,train
7870,21_01-82_r,1,x,,,0,2,1,0,train,train,train
7871,21_01-83_l,1,x,,,0,2,1,0,train,train,train
7872,21_01-83_r,1,x,,,0,2,1,0,train,train,train
7873,21_01-84_l,1,x,,,0,3,1,1,train,train,train
7874,21_01-84_r,1,x,,,0,3,1,1,train,train,train
7875,21_01-85_l,1,x,,,0,1,0,1,train,train,train
7876,21_01-85_r,1,x,,,0,1,0,1,train,train,train
7877,21_01-86_l,1,x,,,0,1,0,1,train,train,train
7878,21_01-86_r,1,x,,,0,3,1,1,train,train,train
7879,21_01-87_l,1,x,,,0,3,1,1,train,train,val
7880,21_01-87_r,1,x,,,0,3,1,1,train,train,val
7881,21_01-88_l,1,x,,,0,2,1,0,train,train,train
7882,21_01-88_r,1,x,,,0,2,1,0,train,train,train
7883,21_01-89_l,1,x,,,0,3,1,1,train,train,train
7884,21_01-89_r,1,x,,,0,3,1,1,train,train,train
7885,21_01-90_l,1,x,,,0,3,1,1,train,train,train
7886,21_01-90_r,1,x,,,0,3,1,1,train,train,train
7887,21_01-91_l,1,x,,,0,0,0,0,train,train,train
7888,21_01-91_r,1,x,,,0,0,0,0,train,train,train
7889,21_01-92_l,1,x,,,0,2,1,0,train,train,train
7890,21_01-92_r,1,x,,,0,2,1,0,train,train,train
7891,21_01-93_l,1,x,,,0,2,1,0,train,train,test
7892,21_01-93_r,1,x,,,0,2,1,0,train,train,test
7893,21_01-94_l,1,x,,,0,2,1,0,train,train,test
7894,21_01-94_r,1,x,,,0,2,1,0,train,train,test
7895,21_01-95_l,1,x,,,0,3,1,1,train,train,train
7896,21_01-95_r,1,x,,,0,3,1,1,train,train,train
7897,21_01-96_l,1,x,,,0,1,0,1,train,train,train
7898,21_01-96_r,1,x,,,0,1,0,1,train,train,train
7899,21_01-97_l,1,x,,,0,2,1,0,train,train,val
7900,21_01-97_r,1,x,,,0,2,1,0,train,train,val
7901,21_01-98_l,1,x,,,0,2,1,0,train,train,test
7902,21_01-98_r,1,x,,,0,2,1,0,train,train,test
7903,21_01-99_l,1,x,,,0,2,1,0,train,train,train
7904,21_01-99_r,1,x,,,0,2,1,0,train,train,train
7905,21_01-100_l,1,x,,,0,2,1,0,train,train,train
7906,21_01-100_r,1,x,,,0,2,1,0,train,train,train
7907,21_01-101_l,1,x,,,0,3,1,1,train,train,train
7908,21_01-101_r,1,x,,,0,3,1,1,train,train,train
7909,21_01-102_l,1,x,,,0,2,1,0,train,train,train
7910,21_01-102_r,1,x,,,0,2,1,0,train,train,train
7911,21_01-103_l,1,x,,,0,1,0,1,train,train,train
7912,21_01-103_r,1,x,,,0,3,1,1,train,train,train
7913,21_01-104_l,1,x,,,0,3,1,1,train,train,train
7914,21_01-104_r,1,x,,,0,3,1,1,train,train,train
7915,21_01-105_l,1,x,,,0,3,1,1,train,train,train
7916,21_01-105_r,1,x,,,0,3,1,1,train,train,train
7917,21_01-106_l,1,x,,,0,1,0,1,train,train,train
7918,21_01-106_r,1,x,,,0,3,1,1,train,train,train
7919,21_01-107_l,1,x,,,0,2,1,0,train,train,train
7920,21_01-107_r,1,x,,,0,2,1,0,train,train,train
7921,21_01-108_l,1,x,,,0,1,0,1,train,train,train
7922,21_01-108_r,1,x,,,0,3,1,1,train,train,train
7923,21_01-109_l,1,x,,,0,0,0,0,train,train,train
7924,21_01-109_r,1,x,,,0,2,1,0,train,train,train
7925,21_01-110_l,1,x,,,0,3,1,1,train,train,train
7926,21_01-110_r,1,x,,,0,2,1,0,train,train,train
7927,21_01-111_l,1,x,,,0,1,0,1,train,train,train
7928,21_01-111_r,1,x,,,0,1,0,1,train,train,train
7929,21_01-112_l,1,x,,,0,3,1,1,train,train,val
7930,21_01-112_r,1,x,,,0,3,1,1,train,train,val
7931,21_01-113_l,1,x,,,0,1,0,1,train,train,train
7932,21_01-113_r,1,x,,,0,1,0,1,train,train,train
7933,21_01-114_l,1,x,,,0,3,1,1,train,train,train
7934,21_01-114_r,1,x,,,0,3,1,1,train,train,train
7935,21_01-115_l,1,x,,,0,1,0,1,train,train,train
7936,21_01-115_r,1,x,,,0,1,0,1,train,train,train
7937,21_01-116_l,1,x,,,0,1,0,1,train,train,train
7938,21_01-116_r,1,x,,,0,1,0,1,train,train,train
7939,21_01-117_l,1,x,,,0,1,0,1,train,train,test
7940,21_01-117_r,1,x,,,0,1,0,1,train,train,test
7941,21_01-118_l,1,x,,,0,3,1,1,train,train,train
7942,21_01-118_r,1,x,,,0,3,1,1,train,train,train
7943,21_01-119_l,1,x,,x,10,3,1,1,test,test,test
7944,21_01-119_r,1,x,,x,10,1,0,1,test,test,test
7945,21_01-120_l,1,x,,,0,1,0,1,train,train,train
7946,21_01-120_r,1,x,,,0,1,0,1,train,train,train
7947,21_01-121_l,1,x,,,0,2,1,0,train,train,train
7948,21_01-121_r,1,x,,,0,2,1,0,train,train,train
7949,21_01-122_l,1,x,,,0,2,1,0,train,train,train
7950,21_01-122_r,1,x,,,0,2,1,0,train,train,train
7951,21_01-123_l,1,x,,,0,2,1,0,train,train,train
7952,21_01-123_r,1,x,,,0,0,0,0,train,train,train
